0.00019099999999999673,8.199999999999874e-05
0.00023100000000000898,0.004636000000000001
0.00034100000000000796,0.0014419999999999988
0.0006950000000000012,0.0023670000000000357
0.0007060000000000122,0.0026379999999999737
0.0009260000000000101,0.002890999999999977
0.0008340000000000014,0.002941000000000027
0.0011839999999999906,0.0030180000000000207
0.0007700000000000207,0.002783999999999981
0.0007859999999999812,0.0028700000000000114
0.0007250000000000034,0.0027519999999999767
0.0008350000000000024,0.0030920000000000114
0.0007099999999999884,0.0027800000000000324
0.0008090000000000042,0.002847000000000016
0.0007960000000000189,0.002998999999999974
0.0007610000000000117,0.0028829999999999967
0.0009060000000000179,0.0030419999999999614
0.0012209999999999999,0.0028669999999999807
0.0012759999999999994,0.003459999999999991
0.0007759999999999989,0.0023440000000000683
0.0007729999999999682,0.002845000000000042
0.0007249999999999757,0.0029070000000000484
0.0011039999999999939,0.00347900000000001
0.0008580000000000254,0.003131999999999968
0.0007260000000000044,0.0029759999999999787
0.0008960000000000079,0.003278000000000003
0.0007099999999999884,0.003583000000000003
0.0008409999999999807,0.002859000000000056
0.0007579999999999809,0.003070000000000017
0.0007789999999999742,0.002668000000000059
0.0008430000000000382,0.003018999999999994
0.0008039999999999714,0.003068000000000015
0.0007639999999999869,0.0027920000000000167
0.00034600000000001296,0.0022969999999999935
0.00033600000000000296,0.001194999999999946
0.0007969999999999922,0.0030040000000000067
0.0009450000000000292,0.0032099999999999906
0.00031500000000006523,0.00012399999999979094
0.0006260000000000154,0.0044880000000000475
0.0011959999999999749,0.0020419999999998772
0.0011700000000001154,0.0027279999999998417
0.0018540000000000223,0.002650999999999959
0.00043199999999998795,0.0022720000000000518
0.0006470000000000642,0.0016490000000000116
0.00043799999999993844,0.0020160000000000178
0.0014019999999999033,0.002007000000000092
0.0013840000000000519,0.002194999999999947
0.0012190000000000811,0.0025439999999998797
0.0012440000000000229,0.0014440000000000008
0.0008979999999998434,0.0021900000000001363
0.00044599999999994644,0.002626000000000017
0.0013830000000001341,0.0016959999999996977
0.0013140000000000374,0.0026839999999999087
0.0006189999999999252,0.002569999999999961
0.0005669999999999842,0.0014599999999997948
0.000660000000000105,0.0026329999999998854
0.0008040000000000269,0.0033119999999999816
0.0006230000000000402,0.0011499999999999844
0.0010529999999999706,0.002542999999999962
0.001056000000000168,0.0009289999999999576
0.0008209999999999607,0.0013460000000000694
0.0003809999999999647,0.0024080000000001878
0.0005379999999999274,0.0029399999999999427
0.0004969999999999697,0.0026809999999999334
0.0008999999999999009,0.0020620000000002303
0.0015020000000001144,0.0029809999999996784
0.001326999999999856,0.0032120000000002147
0.0012170000000000236,0.002391000000000032
0.001567000000000096,0.002693999999999974
